frecuencia,indicador,region,tramo_edad,periodo,valor
M,DES,03,Y55T64,2020-12-01/P3M,1162.1761800279392
M,DES,03,Y55T64,2021-01-01/P3M,1422.4227336093336
M,DES,03,Y55T64,2021-02-01/P3M,1611.287557581974
M,DES,03,Y55T64,2021-03-01/P3M,1671.3313335159824
M,DES,03,Y55T64,2021-04-01/P3M,1456.1484434916651
M,DES,03,Y55T64,2021-05-01/P3M,1238.925409512043
M,DES,03,Y55T64,2021-06-01/P3M,1337.588947697233
M,DES,03,Y55T64,2021-07-01/P3M,1475.6202133652184
M,DES,03,Y55T64,2021-08-01/P3M,1456.2159943176875
M,DES,03,Y55T64,2021-09-01/P3M,1335.1351820933603
M,DES,03,Y55T64,2021-10-01/P3M,1500.6801972303058
M,DES,03,Y55T64,2021-11-01/P3M,1796.0006632998266
M,DES,03,Y55T64,2021-12-01/P3M,1692.2882011411753
M,DES,03,Y55T64,2022-01-01/P3M,1380.167085452439
M,DES,03,Y55T64,2022-02-01/P3M,751.3761025642517
M,DES,03,Y55T64,2022-03-01/P3M,796.4051089527051
M,DES,03,Y55T64,2022-04-01/P3M,1229.745961632392
M,DES,03,Y55T64,2022-05-01/P3M,1314.187355005209
M,DES,03,Y55T64,2022-06-01/P3M,1482.0841947475003
M,DES,03,Y55T64,2022-07-01/P3M,815.4254177264532
M,DES,03,Y55T64,2022-08-01/P3M,827.234132139763
M,DES,03,Y55T64,2022-09-01/P3M,906.0021967424628
M,DES,03,Y55T64,2022-10-01/P3M,1150.099867644126
M,DES,03,Y55T64,2022-11-01/P3M,1242.233981609273
M,DES,03,Y55T64,2022-12-01/P3M,1219.113024345182
M,DES,03,Y55T64,2023-01-01/P3M,1110.661779865511
M,DES,03,Y55T64,2023-02-01/P3M,1156.2433735557163
M,DES,03,Y55T64,2023-03-01/P3M,1391.735408977809
M,DES,03,Y55T64,2023-04-01/P3M,1437.8319540136292
M,DES,03,Y55T64,2023-05-01/P3M,1406.9288511646566
M,DES,03,Y55T64,2023-06-01/P3M,1029.1698863301292
M,DES,03,Y55T64,2023-07-01/P3M,888.958202396676
M,DES,03,Y55T64,2023-08-01/P3M,755.5278783760675
M,DES,03,Y55T64,2023-09-01/P3M,1146.909014001512
M,DES,03,Y55T64,2023-10-01/P3M,1323.229201543525
M,DES,03,Y55T64,2023-11-01/P3M,1298.553993335738
M,DES,03,Y55T64,2023-12-01/P3M,1071.6974960645043
M,DES,03,Y55T64,2024-01-01/P3M,1009.2693817693084
M,DES,03,Y55T64,2024-02-01/P3M,871.3644509719156
M,DES,03,Y55T64,2024-03-01/P3M,1286.0053573914147
M,DES,03,Y55T64,2024-04-01/P3M,1073.3180725960476
M,DES,03,Y55T64,2024-05-01/P3M,1190.187616881845
M,DES,03,Y55T64,2024-06-01/P3M,753.3221871661515
M,DES,03,Y55T64,2024-07-01/P3M,970.5128803058914
M,DES,03,Y55T64,2024-08-01/P3M,1457.1815709420582
M,DES,03,Y55T64,2024-09-01/P3M,1686.0951483768958
M,DES,03,Y55T64,2024-10-01/P3M,2142.723461429886
M,DES,03,Y55T64,2024-11-01/P3M,1766.355192059981
M,DES,03,Y55T64,2024-12-01/P3M,1755.5032237099392
M,DES,03,Y55T64,2025-01-01/P3M,1624.2831193443044
M,DES,03,Y55T64,2025-02-01/P3M,1623.1109297423852
M,DES,04,Y_GE65,2010-01-01/P3M,594.2006782265796
M,DES,04,Y_GE65,2010-02-01/P3M,654.5522790618949
M,DES,04,Y_GE65,2010-03-01/P3M,386.3329951285224
M,DES,04,Y_GE65,2010-04-01/P3M,198.9170147389295
M,DES,04,Y_GE65,2010-05-01/P3M,166.0969521439876
M,DES,04,Y_GE65,2010-06-01/P3M,151.01882277632237
M,DES,04,Y_GE65,2010-07-01/P3M,191.66035696291297
M,DES,04,Y_GE65,2010-08-01/P3M,450.924213593839
M,DES,04,Y_GE65,2010-09-01/P3M,601.9274008335648
M,DES,04,Y_GE65,2010-10-01/P3M,609.7944818020661
M,DES,04,Y_GE65,2010-11-01/P3M,360.5407026874194
M,DES,04,Y_GE65,2010-12-01/P3M,402.3896670701643
M,DES,04,Y_GE65,2011-01-01/P3M,340.6472895256273
M,DES,04,Y_GE65,2011-02-01/P3M,550.6709502100765
M,DES,04,Y_GE65,2011-03-01/P3M,485.2434002375618
M,DES,04,Y_GE65,2011-04-01/P3M,727.1099131221023
M,DES,04,Y_GE65,2011-05-01/P3M,515.9294743937168
M,DES,04,Y_GE65,2011-06-01/P3M,403.3718461026795
M,DES,04,Y_GE65,2011-07-01/P3M,234.7479792706882
M,DES,04,Y_GE65,2011-08-01/P3M,389.8669768102726
M,DES,04,Y_GE65,2011-09-01/P3M,293.01621796427116
M,DES,04,Y_GE65,2011-10-01/P3M,420.07087814291555
M,DES,04,Y_GE65,2011-11-01/P3M,427.7498699417587
M,DES,04,Y_GE65,2011-12-01/P3M,668.9279863099559
M,DES,04,Y_GE65,2012-01-01/P3M,620.9947911794
M,DES,04,Y_GE65,2012-02-01/P3M,895.1434616428313
M,DES,04,Y_GE65,2012-03-01/P3M,772.4075721637082
M,DES,04,Y_GE65,2012-04-01/P3M,830.1989448309196
M,DES,04,Y_GE65,2012-05-01/P3M,435.3101053452694
M,DES,04,Y_GE65,2012-06-01/P3M,452.15810765204907
M,DES,04,Y_GE65,2012-07-01/P3M,236.98082989619667
M,DES,04,Y_GE65,2012-08-01/P3M,655.6253479532656
M,DES,04,Y_GE65,2012-09-01/P3M,813.477717519402
M,DES,04,Y_GE65,2012-10-01/P3M,793.3279373273763
M,DES,04,Y_GE65,2012-11-01/P3M,287.59096959811916
M,DES,04,Y_GE65,2012-12-01/P3M,60.68919403791544
M,DES,04,Y_GE65,2013-01-01/P3M,388.1068826574608
M,DES,04,Y_GE65,2013-02-01/P3M,894.9165228268705
M,DES,04,Y_GE65,2013-03-01/P3M,840.1890739925307
M,DES,04,Y_GE65,2013-04-01/P3M,618.8295987167392
M,DES,04,Y_GE65,2013-05-01/P3M,346.7338919609206
M,DES,04,Y_GE65,2013-06-01/P3M,453.6133064016744
M,DES,04,Y_GE65,2013-07-01/P3M,675.779856233484
M,DES,04,Y_GE65,2013-08-01/P3M,460.7050654963934
M,DES,04,Y_GE65,2013-09-01/P3M,405.8046496099714
M,DES,04,Y_GE65,2013-10-01/P3M,182.76982351265195
M,DES,04,Y_GE65,2013-11-01/P3M,556.8735596785424
M,DES,04,Y_GE65,2013-12-01/P3M,657.3620509031065
M,DES,04,Y_GE65,2014-01-01/P3M,631.8510738147579
M,DES,04,Y_GE65,2014-02-01/P3M,305.3098639409291
M,DES,04,Y_GE65,2014-03-01/P3M,157.50915839863055
M,DES,04,Y_GE65,2014-04-01/P3M,318.6812810259763
M,DES,04,Y_GE65,2014-05-01/P3M,340.0539407349387
M,DES,04,Y_GE65,2014-06-01/P3M,413.32132613639334
M,DES,04,Y_GE65,2014-07-01/P3M,478.89412995313256
M,DES,04,Y_GE65,2014-08-01/P3M,396.5078634963321
M,DES,04,Y_GE65,2014-09-01/P3M,373.426385889455
M,DES,04,Y_GE65,2014-10-01/P3M,192.32430741387347
M,DES,04,Y_GE65,2014-11-01/P3M,245.1469312236917
M,DES,04,Y_GE65,2014-12-01/P3M,741.6424798663792
M,DES,04,Y_GE65,2015-01-01/P3M,607.8418010191908
M,DES,04,Y_GE65,2015-02-01/P3M,998.0741118359156
M,DES,04,Y_GE65,2015-03-01/P3M,645.2722045230544
M,DES,04,Y_GE65,2015-04-01/P3M,807.9780376345284
M,DES,04,Y_GE65,2015-05-01/P3M,393.06626761918653
M,DES,04,Y_GE65,2015-06-01/P3M,432.3555028461152
M,DES,04,Y_GE65,2015-07-01/P3M,350.14787487728273
M,DES,04,Y_GE65,2015-08-01/P3M,387.339448950908
M,DES,04,Y_GE65,2015-09-01/P3M,144.21308884127413
M,DES,04,Y_GE65,2015-10-01/P3M,270.70806090196857
M,DES,04,Y_GE65,2015-11-01/P3M,265.50806360230206
M,DES,04,Y_GE65,2015-12-01/P3M,484.4867169675947
M,DES,04,Y_GE65,2016-01-01/P3M,293.2728068692721
M,DES,04,Y_GE65,2016-02-01/P3M,218.3044334321267
M,DES,04,Y_GE65,2016-03-01/P3M,408.23155809336754
M,DES,04,Y_GE65,2016-04-01/P3M,420.47018082316913
M,DES,04,Y_GE65,2016-05-01/P3M,1001.5436058365336
M,DES,04,Y_GE65,2016-06-01/P3M,801.08093360016
M,DES,04,Y_GE65,2016-07-01/P3M,941.692119907553
M,DES,04,Y_GE65,2016-08-01/P3M,818.3484340958355
M,DES,04,Y_GE65,2016-09-01/P3M,865.0850017657577
M,DES,04,Y_GE65,2016-10-01/P3M,756.1156495637708
M,DES,04,Y_GE65,2016-11-01/P3M,485.85239641515864
M,DES,04,Y_GE65,2016-12-01/P3M,330.7953706838655
M,DES,04,Y_GE65,2017-01-01/P3M,361.402739017312
M,DES,04,Y_GE65,2017-02-01/P3M,337.10622786317253
M,DES,04,Y_GE65,2017-03-01/P3M,706.8458026435252
M,DES,04,Y_GE65,2017-04-01/P3M,679.1243939951862
M,DES,04,Y_GE65,2017-05-01/P3M,506.432270243507
M,DES,04,Y_GE65,2017-06-01/P3M,327.0505834635017
M,DES,04,Y_GE65,2017-07-01/P3M,372.5942471427669
M,DES,04,Y_GE65,2017-08-01/P3M,371.7752869876371
M,DES,04,Y_GE65,2017-09-01/P3M,118.355797352655
M,DES,04,Y_GE65,2017-10-01/P3M,597.37474448475
M,DES,04,Y_GE65,2017-11-01/P3M,606.3541040332672
M,DES,04,Y_GE65,2017-12-01/P3M,593.048878299758
M,DES,04,Y_GE65,2018-01-01/P3M,26.87521189945829
M,DES,04,Y_GE65,2018-02-01/P3M,482.8390640695553
M,DES,04,Y_GE65,2018-03-01/P3M,551.630010042772
M,DES,04,Y_GE65,2018-04-01/P3M,1079.1370364234238
M,DES,04,Y_GE65,2018-05-01/P3M,646.1535757422143
M,DES,04,Y_GE65,2018-06-01/P3M,735.8236192993164
M,DES,04,Y_GE65,2018-07-01/P3M,340.3901835284355
M,DES,04,Y_GE65,2018-08-01/P3M,338.2150207376947
M,DES,04,Y_GE65,2018-09-01/P3M,511.9134145820909
M,DES,04,Y_GE65,2018-10-01/P3M,577.5323120722055
M,DES,04,Y_GE65,2018-11-01/P3M,576.7597375692111
M,DES,04,Y_GE65,2018-12-01/P3M,430.6293780805426
M,DES,04,Y_GE65,2019-01-01/P3M,719.1799302194214
M,DES,04,Y_GE65,2019-02-01/P3M,816.1388830756423
M,DES,04,Y_GE65,2019-03-01/P3M,1022.6706464900956
M,DES,04,Y_GE65,2019-04-01/P3M,478.0063759223672
M,DES,04,Y_GE65,2019-05-01/P3M,419.0359823678097
M,DES,04,Y_GE65,2019-06-01/P3M,352.82210113285737
M,DES,04,Y_GE65,2019-07-01/P3M,447.7477960037776
M,DES,04,Y_GE65,2019-08-01/P3M,486.8407886837316
M,DES,04,Y_GE65,2019-09-01/P3M,200.86950366299615
M,DES,04,Y_GE65,2019-10-01/P3M,151.8947216117914
M,DES,04,Y_GE65,2019-11-01/P3M,100.66516532177027
M,DES,04,Y_GE65,2019-12-01/P3M,643.7785116156551
M,DES,04,Y_GE65,2020-01-01/P3M,687.0151748794782
M,DES,04,Y_GE65,2020-02-01/P3M,676.7472912495357
M,DES,04,Y_GE65,2020-03-01/P3M,168.78311356112874
M,DES,04,Y_GE65,2020-04-01/P3M,579.8825130289182
M,DES,04,Y_GE65,2020-05-01/P3M,787.5206405404256
M,DES,04,Y_GE65,2020-06-01/P3M,996.7185367984194
M,DES,04,Y_GE65,2020-07-01/P3M,771.7182497062312
M,DES,04,Y_GE65,2020-08-01/P3M,575.8042549514972
M,DES,04,Y_GE65,2020-09-01/P3M,758.4229154889603
M,DES,04,Y_GE65,2020-10-01/P3M,356.07785779587533
M,DES,04,Y_GE65,2020-11-01/P3M,503.1323847536312
M,DES,04,Y_GE65,2020-12-01/P3M,166.02052969392918
M,DES,04,Y_GE65,2021-01-01/P3M,278.24514390860946
M,DES,04,Y_GE65,2021-02-01/P3M,162.21867428490214
M,DES,04,Y_GE65,2021-03-01/P3M,152.36808082852906
M,DES,04,Y_GE65,2021-04-01/P3M,53.62850519863871
M,DES,04,Y_GE65,2021-06-01/P3M,36.92566293407096
M,DES,04,Y_GE65,2021-07-01/P3M,41.5188432251165
M,DES,04,Y_GE65,2021-08-01/P3M,330.6710028251326
M,DES,04,Y_GE65,2021-09-01/P3M,674.0649951725669
M,DES,04,Y_GE65,2021-10-01/P3M,984.6617128397488
M,DES,04,Y_GE65,2021-11-01/P3M,682.2710306959485
M,DES,04,Y_GE65,2021-12-01/P3M,501.6314416356836
M,DES,04,Y_GE65,2022-01-01/P3M,256.6120070226575
M,DES,04,Y_GE65,2022-02-01/P3M,672.8558538188298
M,DES,04,Y_GE65,2022-03-01/P3M,499.3488847642511
M,DES,04,Y_GE65,2022-04-01/P3M,606.6319281077268
M,DES,04,Y_GE65,2022-05-01/P3M,363.4983070155768
M,DES,04,Y_GE65,2022-06-01/P3M,450.5209324437133
M,DES,04,Y_GE65,2022-07-01/P3M,770.8572152162538
M,DES,04,Y_GE65,2022-08-01/P3M,646.9087847960596
M,DES,04,Y_GE65,2022-09-01/P3M,665.3833432641504
M,DES,04,Y_GE65,2022-10-01/P3M,442.9392010738544
M,DES,04,Y_GE65,2022-11-01/P3M,769.6437665874035
M,DES,04,Y_GE65,2022-12-01/P3M,679.7932836090946
M,DES,04,Y_GE65,2023-01-01/P3M,525.5288384411375
M,DES,04,Y_GE65,2023-02-01/P3M,349.20528300544504
M,DES,04,Y_GE65,2023-03-01/P3M,479.4406763153702
M,DES,04,Y_GE65,2023-04-01/P3M,1237.2004967334342
M,DES,04,Y_GE65,2023-05-01/P3M,1264.3586026284158
M,DES,04,Y_GE65,2023-06-01/P3M,2124.9347960990563
M,DES,04,Y_GE65,2023-07-01/P3M,2135.443143202755
M,DES,04,Y_GE65,2023-08-01/P3M,2676.3276783825595
M,DES,04,Y_GE65,2023-09-01/P3M,1768.362416752395
M,DES,04,Y_GE65,2023-10-01/P3M,2179.6908858292613
M,DES,04,Y_GE65,2023-11-01/P3M,1427.0812832165643
M,DES,04,Y_GE65,2023-12-01/P3M,1469.6627853400253
M,DES,04,Y_GE65,2024-01-01/P3M,555.1323808410447
M,DES,04,Y_GE65,2024-02-01/P3M,871.3443504486462
M,DES,04,Y_GE65,2024-03-01/P3M,931.520378770818
M,DES,04,Y_GE65,2024-04-01/P3M,1628.7300843528333
M,DES,04,Y_GE65,2024-05-01/P3M,1590.562397810202
M,DES,04,Y_GE65,2024-06-01/P3M,1678.5572801543406
M,DES,04,Y_GE65,2024-07-01/P3M,589.3800236035418
M,DES,04,Y_GE65,2024-08-01/P3M,1250.1207399410907
M,DES,04,Y_GE65,2024-09-01/P3M,1138.9458721447977
M,DES,04,Y_GE65,2024-10-01/P3M,1350.262479130009
M,DES,04,Y_GE65,2024-11-01/P3M,736.9857857212546
M,DES,04,Y_GE65,2024-12-01/P3M,583.958289701599
M,DES,04,Y_GE65,2025-01-01/P3M,943.4457058988942
M,DES,04,Y_GE65,2025-02-01/P3M,1303.9038716471046
M,DES,11,Y45T54,2010-01-01/P3M,267.1048581395664
M,DES,11,Y45T54,2010-02-01/P3M,222.86041183431624
M,DES,11,Y45T54,2010-03-01/P3M,194.94037313328892
M,DES,11,Y45T54,2010-04-01/P3M,340.539282381823
M,DES,11,Y45T54,2010-05-01/P3M,484.84428650053223
M,DES,11,Y45T54,2010-06-01/P3M,659.0778545729747
M,DES,11,Y45T54,2010-07-01/P3M,508.8171989360564
M,DES,11,Y45T54,2010-08-01/P3M,525.2742075511841
M,DES,11,Y45T54,2010-09-01/P3M,360.172221149042
M,DES,11,Y45T54,2010-10-01/P3M,336.7210959547895
M,DES,11,Y45T54,2010-11-01/P3M,224.4732782375978
M,DES,11,Y45T54,2010-12-01/P3M,261.24203738124123
M,DES,11,Y45T54,2011-01-01/P3M,243.67014133321535
M,DES,11,Y45T54,2011-02-01/P3M,231.55888066177369
M,DES,11,Y45T54,2011-03-01/P3M,260.1949395065701
M,DES,11,Y45T54,2011-04-01/P3M,267.04311287120174
M,DES,11,Y45T54,2011-05-01/P3M,312.770442023593
M,DES,11,Y45T54,2011-06-01/P3M,387.36477715768285
M,DES,11,Y45T54,2011-07-01/P3M,430.2418633580049
M,DES,11,Y45T54,2011-08-01/P3M,427.6695263455612
M,DES,11,Y45T54,2011-09-01/P3M,321.4339920187552
M,DES,11,Y45T54,2011-10-01/P3M,195.13423434597453
M,DES,11,Y45T54,2011-11-01/P3M,137.66644030498765
M,DES,11,Y45T54,2011-12-01/P3M,252.489120591495
M,DES,11,Y45T54,2012-01-01/P3M,436.72725172918183
M,DES,11,Y45T54,2012-02-01/P3M,466.62320842208953
M,DES,11,Y45T54,2012-03-01/P3M,353.2626590571919
M,DES,11,Y45T54,2012-04-01/P3M,475.94162914682994
M,DES,11,Y45T54,2012-05-01/P3M,377.7827088109738
M,DES,11,Y45T54,2012-06-01/P3M,341.05198641203685
M,DES,11,Y45T54,2012-07-01/P3M,79.09803447435382
M,DES,11,Y45T54,2012-08-01/P3M,50.78012378389718
M,DES,11,Y45T54,2012-09-01/P3M,101.25104956189357
M,DES,11,Y45T54,2012-10-01/P3M,190.7443673533843
M,DES,11,Y45T54,2012-11-01/P3M,381.24463172335675
M,DES,11,Y45T54,2012-12-01/P3M,311.4332338414034
M,DES,11,Y45T54,2013-01-01/P3M,329.2863290916327
M,DES,11,Y45T54,2013-02-01/P3M,142.66439476275244
M,DES,11,Y45T54,2013-03-01/P3M,188.6018858676504
M,DES,11,Y45T54,2013-04-01/P3M,316.24647228865786
M,DES,11,Y45T54,2013-05-01/P3M,454.4350241208435
M,DES,11,Y45T54,2013-06-01/P3M,554.2639603898402
M,DES,11,Y45T54,2013-07-01/P3M,494.5232223912664
M,DES,11,Y45T54,2013-08-01/P3M,587.8317530691315
M,DES,11,Y45T54,2013-09-01/P3M,543.6227915918677
M,DES,11,Y45T54,2013-10-01/P3M,379.911559233542
M,DES,11,Y45T54,2013-11-01/P3M,424.42445411383653
M,DES,11,Y45T54,2013-12-01/P3M,417.5836226395081
M,DES,11,Y45T54,2014-01-01/P3M,433.2028237091149
M,DES,11,Y45T54,2014-02-01/P3M,367.7832606340483
M,DES,11,Y45T54,2014-03-01/P3M,336.3155613820104
M,DES,11,Y45T54,2014-04-01/P3M,417.1300381600467
M,DES,11,Y45T54,2014-05-01/P3M,349.22620608464774
M,DES,11,Y45T54,2014-06-01/P3M,428.7801349963536
M,DES,11,Y45T54,2014-07-01/P3M,390.0335990884216
M,DES,11,Y45T54,2014-08-01/P3M,249.27602933957516
M,DES,11,Y45T54,2014-09-01/P3M,242.25442496022256
M,DES,11,Y45T54,2014-10-01/P3M,142.49594880311065
M,DES,11,Y45T54,2014-11-01/P3M,264.7651679812443
M,DES,11,Y45T54,2014-12-01/P3M,172.9171980170101
M,DES,11,Y45T54,2015-01-01/P3M,219.18703020466225
M,DES,11,Y45T54,2015-02-01/P3M,160.96822980439694
M,DES,11,Y45T54,2015-03-01/P3M,527.7622419963589
M,DES,11,Y45T54,2015-04-01/P3M,521.533747126308
M,DES,11,Y45T54,2015-05-01/P3M,534.6812388489844
M,DES,11,Y45T54,2015-06-01/P3M,272.8982451162951
M,DES,11,Y45T54,2015-07-01/P3M,255.5895083316027
M,DES,11,Y45T54,2015-08-01/P3M,312.3063024192335
M,DES,11,Y45T54,2015-09-01/P3M,352.7033621554487
M,DES,11,Y45T54,2015-10-01/P3M,356.62458895103197
M,DES,11,Y45T54,2015-11-01/P3M,299.8650670793428
M,DES,11,Y45T54,2015-12-01/P3M,251.72565155505632
M,DES,11,Y45T54,2016-01-01/P3M,249.8297770472852
M,DES,11,Y45T54,2016-02-01/P3M,164.0115864044928
M,DES,11,Y45T54,2016-03-01/P3M,117.80894194143758
M,DES,11,Y45T54,2016-04-01/P3M,81.32338849117184
M,DES,11,Y45T54,2016-05-01/P3M,200.7089718461478
M,DES,11,Y45T54,2016-06-01/P3M,251.85867187982728
M,DES,11,Y45T54,2016-07-01/P3M,468.30433296738056
M,DES,11,Y45T54,2016-08-01/P3M,479.0438233193014
M,DES,11,Y45T54,2016-09-01/P3M,396.5945306755026
M,DES,11,Y45T54,2016-10-01/P3M,200.3950112595915
M,DES,11,Y45T54,2016-11-01/P3M,421.0823187334843
M,DES,11,Y45T54,2016-12-01/P3M,490.6804950645524
M,DES,11,Y45T54,2017-01-01/P3M,518.8605102038931
M,DES,11,Y45T54,2017-02-01/P3M,330.68659681174347
M,DES,11,Y45T54,2017-03-01/P3M,266.1045671553271
M,DES,11,Y45T54,2017-04-01/P3M,200.12316904421343
M,DES,11,Y45T54,2017-05-01/P3M,55.71427254232954
M,DES,11,Y45T54,2017-06-01/P3M,103.01966728298387
M,DES,11,Y45T54,2017-07-01/P3M,155.95164374783303
M,DES,11,Y45T54,2017-08-01/P3M,264.69653879776706
M,DES,11,Y45T54,2017-09-01/P3M,174.01886934180638
M,DES,11,Y45T54,2017-10-01/P3M,190.24882409947065
M,DES,11,Y45T54,2017-11-01/P3M,89.02512717570986
M,DES,11,Y45T54,2017-12-01/P3M,270.9449707187041
M,DES,11,Y45T54,2018-01-01/P3M,365.33322846797745
M,DES,11,Y45T54,2018-02-01/P3M,360.7416836403106
M,DES,11,Y45T54,2018-03-01/P3M,305.01683606089654
M,DES,11,Y45T54,2018-04-01/P3M,427.0771035154996
M,DES,11,Y45T54,2018-05-01/P3M,636.7767124847621
M,DES,11,Y45T54,2018-06-01/P3M,610.707559268468
M,DES,11,Y45T54,2018-07-01/P3M,429.5164499486106
M,DES,11,Y45T54,2018-08-01/P3M,263.53380036274336
M,DES,11,Y45T54,2018-09-01/P3M,298.9304444799133
M,DES,11,Y45T54,2018-10-01/P3M,197.17492479044856
M,DES,11,Y45T54,2018-11-01/P3M,347.19644579310136
M,DES,11,Y45T54,2018-12-01/P3M,413.12756791189463
M,DES,11,Y45T54,2019-01-01/P3M,448.66865093473285
M,DES,11,Y45T54,2019-02-01/P3M,420.18126283047906
M,DES,11,Y45T54,2019-03-01/P3M,341.2172241843145
M,DES,11,Y45T54,2019-04-01/P3M,479.4744660890428
M,DES,11,Y45T54,2019-05-01/P3M,452.6704539709147
M,DES,11,Y45T54,2019-06-01/P3M,388.41906458388127
M,DES,11,Y45T54,2019-07-01/P3M,289.8039717215325
M,DES,11,Y45T54,2019-08-01/P3M,286.77582893310625
M,DES,11,Y45T54,2019-09-01/P3M,318.37983876520013
M,DES,11,Y45T54,2019-10-01/P3M,355.1996063894139
M,DES,11,Y45T54,2019-11-01/P3M,356.4152420623432
M,DES,11,Y45T54,2019-12-01/P3M,351.0553782698001
M,DES,11,Y45T54,2020-01-01/P3M,415.155456014215
M,DES,11,Y45T54,2020-02-01/P3M,323.2716544109974
M,DES,11,Y45T54,2020-03-01/P3M,428.04837917716907
M,DES,11,Y45T54,2020-04-01/P3M,410.6163539459324
M,DES,11,Y45T54,2020-05-01/P3M,478.8675209208604
M,DES,11,Y45T54,2020-06-01/P3M,306.4730588985897
M,DES,11,Y45T54,2020-07-01/P3M,371.2511908952228
M,DES,11,Y45T54,2020-08-01/P3M,237.26103439665332
M,DES,11,Y45T54,2020-09-01/P3M,526.814231260074
M,DES,11,Y45T54,2020-10-01/P3M,470.5534996612312
M,DES,11,Y45T54,2020-11-01/P3M,462.8593172635131
M,DES,11,Y45T54,2020-12-01/P3M,323.71530891485395
M,DES,11,Y45T54,2021-01-01/P3M,253.8658670207309
M,DES,11,Y45T54,2021-02-01/P3M,418.9027938399248
M,DES,11,Y45T54,2021-03-01/P3M,316.1443688174854
M,DES,11,Y45T54,2021-04-01/P3M,329.07492801965117
M,DES,11,Y45T54,2021-05-01/P3M,216.8821513560858
M,DES,11,Y45T54,2021-06-01/P3M,192.9974598128532
M,DES,11,Y45T54,2021-07-01/P3M,179.3764711175669
M,DES,11,Y45T54,2021-08-01/P3M,306.16392754742986
M,DES,11,Y45T54,2021-09-01/P3M,339.2821443535295
M,DES,11,Y45T54,2021-10-01/P3M,428.6229405836421
M,DES,11,Y45T54,2021-11-01/P3M,261.03709476024204
M,DES,11,Y45T54,2021-12-01/P3M,227.10852676018547
M,DES,11,Y45T54,2022-01-01/P3M,309.15798334377007
M,DES,11,Y45T54,2022-02-01/P3M,441.4445088001052
M,DES,11,Y45T54,2022-03-01/P3M,517.0279123430481
M,DES,11,Y45T54,2022-04-01/P3M,545.3153737719567
M,DES,11,Y45T54,2022-05-01/P3M,615.5909216881068
M,DES,11,Y45T54,2022-06-01/P3M,487.6918006466363
M,DES,11,Y45T54,2022-07-01/P3M,411.0609349929248
M,DES,11,Y45T54,2022-08-01/P3M,342.7574450381253
M,DES,11,Y45T54,2022-09-01/P3M,421.85879732418135
M,DES,11,Y45T54,2022-10-01/P3M,386.3128399732293
M,DES,11,Y45T54,2022-11-01/P3M,455.6872621290563
M,DES,11,Y45T54,2022-12-01/P3M,435.1742967133091
M,DES,11,Y45T54,2023-01-01/P3M,600.8512356426401
M,DES,11,Y45T54,2023-02-01/P3M,949.628238043218
M,DES,11,Y45T54,2023-03-01/P3M,1112.9032987539033
M,DES,11,Y45T54,2023-04-01/P3M,937.4204156000434
M,DES,11,Y45T54,2023-05-01/P3M,517.4766111102178
M,DES,11,Y45T54,2023-06-01/P3M,362.03061669019894
M,DES,11,Y45T54,2023-07-01/P3M,399.8273844672294
M,DES,11,Y45T54,2023-08-01/P3M,515.0141283918819
M,DES,11,Y45T54,2023-09-01/P3M,627.1598423323405
M,DES,11,Y45T54,2023-10-01/P3M,584.2158332015235
M,DES,11,Y45T54,2023-11-01/P3M,413.184605602951
M,DES,11,Y45T54,2023-12-01/P3M,462.4283564561523
M,DES,11,Y45T54,2024-01-01/P3M,586.8541103924122
M,DES,11,Y45T54,2024-02-01/P3M,629.3132685500773
M,DES,11,Y45T54,2024-03-01/P3M,498.93999895382495
M,DES,11,Y45T54,2024-04-01/P3M,266.3864980538376
M,DES,11,Y45T54,2024-05-01/P3M,135.34633993518128
M,DES,11,Y45T54,2024-06-01/P3M,79.55269002614662
M,DES,11,Y45T54,2024-07-01/P3M,264.17125867036896
M,DES,11,Y45T54,2024-08-01/P3M,216.49986493513933
M,DES,11,Y45T54,2024-09-01/P3M,255.87644072373803
M,DES,11,Y45T54,2024-10-01/P3M,100.39339706296252
M,DES,11,Y45T54,2024-11-01/P3M,274.5308339647396
M,DES,11,Y45T54,2024-12-01/P3M,361.4431642941734
M,DES,11,Y45T54,2025-01-01/P3M,432.9230253111295
M,DES,11,Y45T54,2025-02-01/P3M,333.2190786096708
M,DES,07,Y25T34,2010-01-01/P3M,11887.077624445496
M,DES,07,Y25T34,2010-02-01/P3M,13804.55703165062
M,DES,07,Y25T34,2010-06-01/P3M,8274.568889239918
M,DES,07,Y25T34,2010-07-01/P3M,7677.780620954274
M,DES,07,Y25T34,2010-08-01/P3M,6066.702027422336
M,DES,07,Y25T34,2010-09-01/P3M,7399.9772359955105
M,DES,07,Y25T34,2010-10-01/P3M,6969.897986250079
M,DES,07,Y25T34,2010-11-01/P3M,6654.043449880094
M,DES,07,Y25T34,2010-12-01/P3M,6733.105629039868
M,DES,07,Y25T34,2011-01-01/P3M,5470.005894738055
M,DES,07,Y25T34,2011-02-01/P3M,7854.884466040097
M,DES,07,Y25T34,2011-03-01/P3M,9195.54554823046
M,DES,07,Y25T34,2011-04-01/P3M,10611.19568086509
M,DES,07,Y25T34,2011-09-01/P3M,7071.740198098988
M,DES,07,Y25T34,2011-10-01/P3M,6805.511371459751
M,DES,07,Y25T34,2011-11-01/P3M,7666.183244682495
