indicador,periodo,valor,region,dimension,categoria
DES,2018-11-01/P3M,1165.444055890001,15,tramo_edad,Y35T44
DES,2018-12-01/P3M,1375.548851497186,15,tramo_edad,Y35T44
DES,2019-01-01/P3M,1203.5094588590168,15,tramo_edad,Y35T44
DES,2019-02-01/P3M,1315.8247327687768,15,tramo_edad,Y35T44
DES,2019-03-01/P3M,1040.9494955702262,15,tramo_edad,Y35T44
DES,2019-04-01/P3M,1303.1062482708392,15,tramo_edad,Y35T44
DES,2019-05-01/P3M,1108.0923918732403,15,tramo_edad,Y35T44
DES,2019-06-01/P3M,1360.2233792138015,15,tramo_edad,Y35T44
DES,2019-07-01/P3M,1015.4259843033096,15,tramo_edad,Y35T44
DES,2019-08-01/P3M,1224.6632475063386,15,tramo_edad,Y35T44
DES,2019-09-01/P3M,1168.6876716242716,15,tramo_edad,Y35T44
DES,2019-10-01/P3M,1444.2460912987349,15,tramo_edad,Y35T44
DES,2019-11-01/P3M,1412.4694620217947,15,tramo_edad,Y35T44
DES,2019-12-01/P3M,1608.5973163570598,15,tramo_edad,Y35T44
DES,2020-01-01/P3M,1645.8809538179787,15,tramo_edad,Y35T44
DES,2020-02-01/P3M,1623.2501586890262,15,tramo_edad,Y35T44
DES,2020-03-01/P3M,1178.6836832097074,15,tramo_edad,Y35T44
DES,2020-04-01/P3M,1397.0112556827437,15,tramo_edad,Y35T44
DES,2020-05-01/P3M,2619.39686289039,15,tramo_edad,Y35T44
DES,2020-06-01/P3M,2587.88924734101,15,tramo_edad,Y35T44
DES,2020-07-01/P3M,2258.215547392655,15,tramo_edad,Y35T44
DES,2020-08-01/P3M,965.2929258489352,15,tramo_edad,Y35T44
DES,2020-09-01/P3M,1261.37587411087,15,tramo_edad,Y35T44
DES,2020-10-01/P3M,1088.4434160509272,15,tramo_edad,Y35T44
DES,2020-11-01/P3M,1080.4660772156956,15,tramo_edad,Y35T44
DES,2020-12-01/P3M,1754.3685340104837,15,tramo_edad,Y35T44
DES,2021-01-01/P3M,2354.733821645022,15,tramo_edad,Y35T44
DES,2021-02-01/P3M,2509.434367447974,15,tramo_edad,Y35T44
DES,2021-03-01/P3M,1650.3075917793428,15,tramo_edad,Y35T44
DES,2021-04-01/P3M,1307.1274484039386,15,tramo_edad,Y35T44
DES,2021-05-01/P3M,1101.4446011329255,15,tramo_edad,Y35T44
DES,2021-06-01/P3M,1294.28488312826,15,tramo_edad,Y35T44
DES,2021-07-01/P3M,889.6324252907102,15,tramo_edad,Y35T44
DES,2021-08-01/P3M,994.9732961878894,15,tramo_edad,Y35T44
DES,2021-09-01/P3M,846.703148956573,15,tramo_edad,Y35T44
DES,2021-10-01/P3M,917.4427954333488,15,tramo_edad,Y35T44
DES,2021-11-01/P3M,1007.4387977838444,15,tramo_edad,Y35T44
DES,2021-12-01/P3M,1365.1102692738414,15,tramo_edad,Y35T44
DES,2022-01-01/P3M,1711.3459488141748,15,tramo_edad,Y35T44
DES,2022-02-01/P3M,1687.0191437247945,15,tramo_edad,Y35T44
DES,2022-03-01/P3M,1363.3668223246543,15,tramo_edad,Y35T44
DES,2022-04-01/P3M,2098.0968814609314,15,tramo_edad,Y35T44
DES,2022-05-01/P3M,1748.779593012797,15,tramo_edad,Y35T44
DES,2022-06-01/P3M,1910.1976386310637,15,tramo_edad,Y35T44
DES,2022-07-01/P3M,1838.1173136590724,15,tramo_edad,Y35T44
DES,2022-08-01/P3M,2489.462592685057,15,tramo_edad,Y35T44
DES,2022-09-01/P3M,2652.530605263127,15,tramo_edad,Y35T44
DES,2022-10-01/P3M,2033.116372114647,15,tramo_edad,Y35T44
DES,2022-11-01/P3M,1593.3741223858044,15,tramo_edad,Y35T44
DES,2022-12-01/P3M,1724.6772183075211,15,tramo_edad,Y35T44
DES,2023-01-01/P3M,1751.005593106426,15,tramo_edad,Y35T44
DES,2023-02-01/P3M,2092.78110374575,15,tramo_edad,Y35T44
DES,2023-03-01/P3M,2146.7887528337274,15,tramo_edad,Y35T44
DES,2023-04-01/P3M,1717.020625984865,15,tramo_edad,Y35T44
DES,2023-05-01/P3M,1674.1351214275028,15,tramo_edad,Y35T44
DES,2023-06-01/P3M,1696.21288280931,15,tramo_edad,Y35T44
DES,2023-07-01/P3M,2189.6125874729,15,tramo_edad,Y35T44
DES,2023-08-01/P3M,1853.5812716026671,15,tramo_edad,Y35T44
DES,2023-09-01/P3M,2247.1988506600137,15,tramo_edad,Y35T44
DES,2023-10-01/P3M,2195.4805247121444,15,tramo_edad,Y35T44
DES,2023-11-01/P3M,2271.188946999567,15,tramo_edad,Y35T44
DES,2023-12-01/P3M,1850.5770571890248,15,tramo_edad,Y35T44
DES,2024-01-01/P3M,1487.8375749719885,15,tramo_edad,Y35T44
DES,2024-02-01/P3M,1156.8859631604023,15,tramo_edad,Y35T44
DES,2024-03-01/P3M,1075.9731215982938,15,tramo_edad,Y35T44
DES,2024-04-01/P3M,1455.094226227344,15,tramo_edad,Y35T44
DES,2024-05-01/P3M,1842.1362228528424,15,tramo_edad,Y35T44
DES,2024-06-01/P3M,2166.715713892182,15,tramo_edad,Y35T44
DES,2024-07-01/P3M,1997.7850791031624,15,tramo_edad,Y35T44
DES,2024-08-01/P3M,1947.7708760197297,15,tramo_edad,Y35T44
DES,2024-09-01/P3M,2014.002587799246,15,tramo_edad,Y35T44
DES,2024-10-01/P3M,2192.7866495357307,15,tramo_edad,Y35T44
DES,2024-11-01/P3M,2257.5018039303686,15,tramo_edad,Y35T44
DES,2024-12-01/P3M,1989.567787550524,15,tramo_edad,Y35T44
DES,2025-01-01/P3M,1689.007164215697,15,tramo_edad,Y35T44
DES,2025-02-01/P3M,2115.124799506337,15,tramo_edad,Y35T44
DES,2010-01-01/P3M,9153.85315205124,02,tramo_edad,Y25T34
DES,2010-02-01/P3M,6598.070972834037,02,tramo_edad,Y25T34
DES,2010-03-01/P3M,5783.77630866656,02,tramo_edad,Y25T34
DES,2010-04-01/P3M,3860.193767499015,02,tramo_edad,Y25T34
DES,2010-05-01/P3M,5461.452000397094,02,tramo_edad,Y25T34
DES,2010-06-01/P3M,5336.243284417634,02,tramo_edad,Y25T34
DES,2010-07-01/P3M,4983.346764994718,02,tramo_edad,Y25T34
DES,2010-08-01/P3M,5192.578865147468,02,tramo_edad,Y25T34
DES,2010-09-01/P3M,6664.182703236327,02,tramo_edad,Y25T34
DES,2010-10-01/P3M,8096.287682732672,02,tramo_edad,Y25T34
DES,2010-11-01/P3M,6746.712985360169,02,tramo_edad,Y25T34
DES,2010-12-01/P3M,6983.000742060679,02,tramo_edad,Y25T34
DES,2011-01-01/P3M,6205.116101255875,02,tramo_edad,Y25T34
DES,2011-02-01/P3M,6850.298229036949,02,tramo_edad,Y25T34
DES,2011-03-01/P3M,6401.61150437864,02,tramo_edad,Y25T34
DES,2011-04-01/P3M,6946.95648881861,02,tramo_edad,Y25T34
DES,2011-05-01/P3M,6413.737912283152,02,tramo_edad,Y25T34
DES,2011-06-01/P3M,7776.745809607973,02,tramo_edad,Y25T34
DES,2011-07-01/P3M,7176.570041604493,02,tramo_edad,Y25T34
DES,2011-08-01/P3M,5527.302180554236,02,tramo_edad,Y25T34
DES,2011-09-01/P3M,5411.387129491143,02,tramo_edad,Y25T34
DES,2011-10-01/P3M,5042.984995542505,02,tramo_edad,Y25T34
DES,2011-11-01/P3M,5826.912628082118,02,tramo_edad,Y25T34
DES,2011-12-01/P3M,3355.355007542423,02,tramo_edad,Y25T34
DES,2012-01-01/P3M,5636.348541527146,02,tramo_edad,Y25T34
DES,2012-02-01/P3M,5271.179901000096,02,tramo_edad,Y25T34
DES,2012-03-01/P3M,6035.414817678953,02,tramo_edad,Y25T34
DES,2012-04-01/P3M,3380.367939932915,02,tramo_edad,Y25T34
DES,2012-05-01/P3M,3039.5945903171446,02,tramo_edad,Y25T34
DES,2012-06-01/P3M,3065.6208697145125,02,tramo_edad,Y25T34
DES,2012-07-01/P3M,3822.0495929009903,02,tramo_edad,Y25T34
DES,2012-08-01/P3M,3206.747810166577,02,tramo_edad,Y25T34
DES,2012-09-01/P3M,3115.284195257216,02,tramo_edad,Y25T34
DES,2012-10-01/P3M,3053.653910744538,02,tramo_edad,Y25T34
DES,2012-11-01/P3M,3370.237509785918,02,tramo_edad,Y25T34
DES,2012-12-01/P3M,2902.2924421631246,02,tramo_edad,Y25T34
DES,2013-01-01/P3M,3236.8150897386727,02,tramo_edad,Y25T34
DES,2013-02-01/P3M,4192.267168307444,02,tramo_edad,Y25T34
DES,2013-03-01/P3M,4994.633494630841,02,tramo_edad,Y25T34
DES,2013-04-01/P3M,5777.781642578255,02,tramo_edad,Y25T34
DES,2013-05-01/P3M,6071.907236719976,02,tramo_edad,Y25T34
DES,2013-06-01/P3M,6927.705876223635,02,tramo_edad,Y25T34
DES,2013-07-01/P3M,6388.007071577709,02,tramo_edad,Y25T34
DES,2013-08-01/P3M,6872.844519326356,02,tramo_edad,Y25T34
DES,2013-09-01/P3M,6022.945594201427,02,tramo_edad,Y25T34
DES,2013-10-01/P3M,6153.265330573365,02,tramo_edad,Y25T34
DES,2013-11-01/P3M,7410.41204671306,02,tramo_edad,Y25T34
DES,2013-12-01/P3M,8254.059316797231,02,tramo_edad,Y25T34
DES,2014-01-01/P3M,9006.864622960526,02,tramo_edad,Y25T34
DES,2014-02-01/P3M,8361.413110903457,02,tramo_edad,Y25T34
DES,2014-03-01/P3M,8947.684076108893,02,tramo_edad,Y25T34
DES,2014-04-01/P3M,7885.073249801438,02,tramo_edad,Y25T34
DES,2014-05-01/P3M,5305.410804313573,02,tramo_edad,Y25T34
DES,2014-06-01/P3M,4227.322492457146,02,tramo_edad,Y25T34
DES,2014-07-01/P3M,4881.975161307479,02,tramo_edad,Y25T34
DES,2014-08-01/P3M,7749.164870103052,02,tramo_edad,Y25T34
DES,2014-09-01/P3M,7502.217785768664,02,tramo_edad,Y25T34
DES,2014-10-01/P3M,6508.593853673778,02,tramo_edad,Y25T34
DES,2014-11-01/P3M,4745.245281289571,02,tramo_edad,Y25T34
DES,2014-12-01/P3M,5616.848294086826,02,tramo_edad,Y25T34
DES,2015-01-01/P3M,6346.054976648192,02,tramo_edad,Y25T34
DES,2015-02-01/P3M,5485.193902948824,02,tramo_edad,Y25T34
DES,2015-03-01/P3M,4662.5986366490115,02,tramo_edad,Y25T34
DES,2015-04-01/P3M,4955.975195846052,02,tramo_edad,Y25T34
DES,2015-05-01/P3M,6760.2965220560745,02,tramo_edad,Y25T34
DES,2015-06-01/P3M,6699.748255374267,02,tramo_edad,Y25T34
DES,2015-07-01/P3M,8240.035674125074,02,tramo_edad,Y25T34
DES,2015-08-01/P3M,6492.454141098947,02,tramo_edad,Y25T34
DES,2015-09-01/P3M,6622.87963481746,02,tramo_edad,Y25T34
DES,2015-10-01/P3M,6239.269266566333,02,tramo_edad,Y25T34
DES,2015-11-01/P3M,7918.440058581148,02,tramo_edad,Y25T34
DES,2015-12-01/P3M,8023.40320633177,02,tramo_edad,Y25T34
DES,2016-01-01/P3M,8499.355624205451,02,tramo_edad,Y25T34
DES,2016-02-01/P3M,8420.101095719258,02,tramo_edad,Y25T34
DES,2016-03-01/P3M,8985.35093750023,02,tramo_edad,Y25T34
DES,2016-04-01/P3M,6738.543129989412,02,tramo_edad,Y25T34
DES,2016-05-01/P3M,7448.983871528521,02,tramo_edad,Y25T34
DES,2016-06-01/P3M,6488.418161405474,02,tramo_edad,Y25T34
DES,2016-07-01/P3M,7933.354308105007,02,tramo_edad,Y25T34
DES,2016-08-01/P3M,7813.392895402712,02,tramo_edad,Y25T34
DES,2016-09-01/P3M,7458.607967991083,02,tramo_edad,Y25T34
DES,2016-10-01/P3M,5175.166091369419,02,tramo_edad,Y25T34
DES,2016-11-01/P3M,5225.198115021059,02,tramo_edad,Y25T34
DES,2016-12-01/P3M,6107.4856845102395,02,tramo_edad,Y25T34
DES,2017-01-01/P3M,8088.130023467889,02,tramo_edad,Y25T34
DES,2017-02-01/P3M,9591.716203558424,02,tramo_edad,Y25T34
DES,2017-03-01/P3M,9581.71329813736,02,tramo_edad,Y25T34
DES,2017-04-01/P3M,9709.585290889356,02,tramo_edad,Y25T34
DES,2017-05-01/P3M,8256.60629041139,02,tramo_edad,Y25T34
DES,2017-06-01/P3M,7990.16242205179,02,tramo_edad,Y25T34
DES,2017-07-01/P3M,8356.388452431818,02,tramo_edad,Y25T34
DES,2017-08-01/P3M,6935.200439905255,02,tramo_edad,Y25T34
DES,2017-09-01/P3M,7686.556361329011,02,tramo_edad,Y25T34
DES,2017-10-01/P3M,8552.609587405945,02,tramo_edad,Y25T34
DES,2017-11-01/P3M,9458.211621401751,02,tramo_edad,Y25T34
DES,2017-12-01/P3M,10027.961930782138,02,tramo_edad,Y25T34
DES,2018-01-01/P3M,9960.683000067953,02,tramo_edad,Y25T34
DES,2018-02-01/P3M,8893.245482571521,02,tramo_edad,Y25T34
DES,2018-03-01/P3M,7746.570766302971,02,tramo_edad,Y25T34
DES,2018-04-01/P3M,5987.890872555079,02,tramo_edad,Y25T34
DES,2018-05-01/P3M,7238.981315125406,02,tramo_edad,Y25T34
DES,2018-06-01/P3M,5232.817145327051,02,tramo_edad,Y25T34
DES,2018-07-01/P3M,6187.330363040601,02,tramo_edad,Y25T34
DES,2018-08-01/P3M,5991.626420436175,02,tramo_edad,Y25T34
DES,2018-09-01/P3M,7996.921437677987,02,tramo_edad,Y25T34
DES,2018-10-01/P3M,7426.174813122563,02,tramo_edad,Y25T34
DES,2018-11-01/P3M,9657.31304165216,02,tramo_edad,Y25T34
DES,2018-12-01/P3M,10339.529571683095,02,tramo_edad,Y25T34
DES,2019-01-01/P3M,11860.592119063587,02,tramo_edad,Y25T34
DES,2019-02-01/P3M,11559.63506695997,02,tramo_edad,Y25T34
DES,2019-03-01/P3M,11821.308532522951,02,tramo_edad,Y25T34
DES,2019-04-01/P3M,10040.235134655815,02,tramo_edad,Y25T34
DES,2019-05-01/P3M,8297.76888988377,02,tramo_edad,Y25T34
DES,2019-06-01/P3M,6713.1542064316345,02,tramo_edad,Y25T34
DES,2019-07-01/P3M,6741.056790044901,02,tramo_edad,Y25T34
DES,2019-08-01/P3M,7312.674451826079,02,tramo_edad,Y25T34
DES,2019-09-01/P3M,7740.468158666148,02,tramo_edad,Y25T34
DES,2019-10-01/P3M,8091.333387393182,02,tramo_edad,Y25T34
DES,2019-11-01/P3M,9046.771339130726,02,tramo_edad,Y25T34
DES,2019-12-01/P3M,9937.33274757346,02,tramo_edad,Y25T34
DES,2020-01-01/P3M,13704.240616135568,02,tramo_edad,Y25T34
DES,2020-02-01/P3M,13553.832291836236,02,tramo_edad,Y25T34
DES,2020-03-01/P3M,17584.995562725864,02,tramo_edad,Y25T34
DES,2020-04-01/P3M,15850.650160296313,02,tramo_edad,Y25T34
DES,2020-06-01/P3M,16626.83985307056,02,tramo_edad,Y25T34
DES,2020-07-01/P3M,14767.845502273318,02,tramo_edad,Y25T34
DES,2020-08-01/P3M,13119.857068944604,02,tramo_edad,Y25T34
DES,2020-09-01/P3M,10791.953217450431,02,tramo_edad,Y25T34
DES,2020-10-01/P3M,11708.351313354877,02,tramo_edad,Y25T34
DES,2020-11-01/P3M,11801.64243966602,02,tramo_edad,Y25T34
DES,2020-12-01/P3M,10000.747978465512,02,tramo_edad,Y25T34
DES,2021-01-01/P3M,8097.803547266562,02,tramo_edad,Y25T34
DES,2021-02-01/P3M,7982.184819904611,02,tramo_edad,Y25T34
DES,2021-03-01/P3M,9137.854082505464,02,tramo_edad,Y25T34
DES,2021-04-01/P3M,9055.43837712296,02,tramo_edad,Y25T34
DES,2021-05-01/P3M,8704.27929749693,02,tramo_edad,Y25T34
DES,2021-06-01/P3M,9207.429760727306,02,tramo_edad,Y25T34
DES,2021-07-01/P3M,9978.931730156575,02,tramo_edad,Y25T34
DES,2021-08-01/P3M,9793.176047341334,02,tramo_edad,Y25T34
DES,2021-09-01/P3M,8097.795498059829,02,tramo_edad,Y25T34
DES,2021-10-01/P3M,6977.3486740772505,02,tramo_edad,Y25T34
DES,2021-11-01/P3M,7121.478151300658,02,tramo_edad,Y25T34
DES,2021-12-01/P3M,8000.786251748353,02,tramo_edad,Y25T34
DES,2022-01-01/P3M,9424.67672445548,02,tramo_edad,Y25T34
DES,2022-02-01/P3M,8003.271841813427,02,tramo_edad,Y25T34
DES,2022-03-01/P3M,8938.754426139743,02,tramo_edad,Y25T34
DES,2022-04-01/P3M,8929.546418349424,02,tramo_edad,Y25T34
DES,2022-05-01/P3M,9742.62850221404,02,tramo_edad,Y25T34
DES,2022-06-01/P3M,9958.442287876134,02,tramo_edad,Y25T34
DES,2022-07-01/P3M,11840.930207673164,02,tramo_edad,Y25T34
DES,2022-08-01/P3M,14280.66198558482,02,tramo_edad,Y25T34
DES,2022-09-01/P3M,13728.22924717055,02,tramo_edad,Y25T34
DES,2022-10-01/P3M,12102.11603484338,02,tramo_edad,Y25T34
DES,2022-11-01/P3M,9642.53924939806,02,tramo_edad,Y25T34
DES,2022-12-01/P3M,11625.478554578103,02,tramo_edad,Y25T34
DES,2023-01-01/P3M,11885.803457362668,02,tramo_edad,Y25T34
DES,2023-02-01/P3M,12931.553040273651,02,tramo_edad,Y25T34
DES,2023-03-01/P3M,12240.700753143245,02,tramo_edad,Y25T34
DES,2023-04-01/P3M,12064.054003375066,02,tramo_edad,Y25T34
DES,2023-05-01/P3M,10032.845162488358,02,tramo_edad,Y25T34
DES,2023-06-01/P3M,9371.694992734376,02,tramo_edad,Y25T34
DES,2023-07-01/P3M,10012.282756427268,02,tramo_edad,Y25T34
DES,2023-08-01/P3M,11364.465676217049,02,tramo_edad,Y25T34
DES,2023-09-01/P3M,11746.545255249488,02,tramo_edad,Y25T34
DES,2023-10-01/P3M,9405.215649183912,02,tramo_edad,Y25T34
DES,2023-11-01/P3M,8638.962636861512,02,tramo_edad,Y25T34
DES,2023-12-01/P3M,8834.499878521132,02,tramo_edad,Y25T34
DES,2024-01-01/P3M,9237.44388899469,02,tramo_edad,Y25T34
DES,2024-02-01/P3M,10719.301572946775,02,tramo_edad,Y25T34
DES,2024-03-01/P3M,10188.668408169293,02,tramo_edad,Y25T34
DES,2024-04-01/P3M,9970.38043573766,02,tramo_edad,Y25T34
DES,2024-05-01/P3M,7663.864215369011,02,tramo_edad,Y25T34
DES,2024-06-01/P3M,7602.447926893299,02,tramo_edad,Y25T34
DES,2024-07-01/P3M,9108.546911575795,02,tramo_edad,Y25T34
DES,2024-08-01/P3M,12302.640417565195,02,tramo_edad,Y25T34
DES,2024-09-01/P3M,12314.030830556869,02,tramo_edad,Y25T34
DES,2024-10-01/P3M,10819.493216021545,02,tramo_edad,Y25T34
DES,2024-11-01/P3M,8719.650890421693,02,tramo_edad,Y25T34
DES,2024-12-01/P3M,10084.843618672265,02,tramo_edad,Y25T34
DES,2025-01-01/P3M,9414.685161623402,02,tramo_edad,Y25T34
DES,2025-02-01/P3M,10277.277186553183,02,tramo_edad,Y25T34
DES,2010-01-01/P3M,4908.888357219423,04,tramo_edad,Y45T54
DES,2010-02-01/P3M,3270.668197936251,04,tramo_edad,Y45T54
DES,2010-03-01/P3M,2980.3030165751356,04,tramo_edad,Y45T54
DES,2010-04-01/P3M,2933.439925356383,04,tramo_edad,Y45T54
DES,2010-05-01/P3M,3918.69326387394,04,tramo_edad,Y45T54
DES,2010-06-01/P3M,3221.4354659093383,04,tramo_edad,Y45T54
DES,2010-07-01/P3M,3861.729120341099,04,tramo_edad,Y45T54
DES,2010-08-01/P3M,4045.1969743932623,04,tramo_edad,Y45T54
DES,2010-09-01/P3M,4315.218001130815,04,tramo_edad,Y45T54
DES,2010-10-01/P3M,3238.000537406551,04,tramo_edad,Y45T54
DES,2010-11-01/P3M,3008.8235513209006,04,tramo_edad,Y45T54
DES,2010-12-01/P3M,3376.693500523894,04,tramo_edad,Y45T54
DES,2011-01-01/P3M,3956.182776364107,04,tramo_edad,Y45T54
DES,2011-02-01/P3M,3755.663721436193,04,tramo_edad,Y45T54
DES,2011-03-01/P3M,3757.9031034985305,04,tramo_edad,Y45T54
DES,2011-04-01/P3M,3346.7085067102753,04,tramo_edad,Y45T54
DES,2011-05-01/P3M,3110.239109506629,04,tramo_edad,Y45T54
DES,2011-06-01/P3M,3562.316682774395,04,tramo_edad,Y45T54
DES,2011-07-01/P3M,3785.703528012332,04,tramo_edad,Y45T54
DES,2011-08-01/P3M,2456.139202028406,04,tramo_edad,Y45T54
DES,2011-09-01/P3M,1490.2317028742614,04,tramo_edad,Y45T54
DES,2011-10-01/P3M,507.9844316212882,04,tramo_edad,Y45T54
DES,2011-11-01/P3M,900.6898420243417,04,tramo_edad,Y45T54
DES,2011-12-01/P3M,1403.7488050751174,04,tramo_edad,Y45T54
DES,2012-01-01/P3M,1723.3184958529596,04,tramo_edad,Y45T54
DES,2012-02-01/P3M,1477.4589508788813,04,tramo_edad,Y45T54
DES,2012-03-01/P3M,1341.1278978673326,04,tramo_edad,Y45T54
DES,2012-04-01/P3M,1549.256508672821,04,tramo_edad,Y45T54
DES,2012-05-01/P3M,2124.320778153438,04,tramo_edad,Y45T54
DES,2012-06-01/P3M,2070.189062993624,04,tramo_edad,Y45T54
DES,2012-07-01/P3M,2598.454191939068,04,tramo_edad,Y45T54
DES,2012-08-01/P3M,2277.310792397936,04,tramo_edad,Y45T54
DES,2012-09-01/P3M,2611.4461694105053,04,tramo_edad,Y45T54
DES,2012-10-01/P3M,1776.7788466921052,04,tramo_edad,Y45T54
DES,2012-11-01/P3M,1859.022487312632,04,tramo_edad,Y45T54
DES,2012-12-01/P3M,3137.3820893475204,04,tramo_edad,Y45T54
DES,2013-01-01/P3M,4008.486045252991,04,tramo_edad,Y45T54
DES,2013-02-01/P3M,4357.831755218263,04,tramo_edad,Y45T54
DES,2013-03-01/P3M,3394.6079738877415,04,tramo_edad,Y45T54
DES,2013-04-01/P3M,3374.900928386114,04,tramo_edad,Y45T54
DES,2013-05-01/P3M,3052.7957294558214,04,tramo_edad,Y45T54
DES,2013-06-01/P3M,2909.0670419064454,04,tramo_edad,Y45T54
DES,2013-07-01/P3M,2670.3986144060973,04,tramo_edad,Y45T54
DES,2013-08-01/P3M,2438.185458100238,04,tramo_edad,Y45T54
DES,2013-09-01/P3M,1992.1714015962275,04,tramo_edad,Y45T54
DES,2013-10-01/P3M,1899.49913908962,04,tramo_edad,Y45T54
DES,2013-11-01/P3M,2442.2817790629583,04,tramo_edad,Y45T54
DES,2013-12-01/P3M,2514.8858298020623,04,tramo_edad,Y45T54
DES,2014-01-01/P3M,2374.369477130793,04,tramo_edad,Y45T54
DES,2014-02-01/P3M,3786.9678192214074,04,tramo_edad,Y45T54
DES,2014-03-01/P3M,3820.7912265633727,04,tramo_edad,Y45T54
DES,2014-04-01/P3M,4166.433698186209,04,tramo_edad,Y45T54
DES,2014-05-01/P3M,2654.394510860999,04,tramo_edad,Y45T54
DES,2014-06-01/P3M,2531.36375074993,04,tramo_edad,Y45T54
DES,2014-07-01/P3M,2751.93658316348,04,tramo_edad,Y45T54
DES,2014-08-01/P3M,2682.235609318669,04,tramo_edad,Y45T54
DES,2014-09-01/P3M,2398.5282309881254,04,tramo_edad,Y45T54
DES,2014-10-01/P3M,1837.932046488278,04,tramo_edad,Y45T54
DES,2014-11-01/P3M,2198.2516001306976,04,tramo_edad,Y45T54
DES,2014-12-01/P3M,2279.1190496786053,04,tramo_edad,Y45T54
DES,2015-01-01/P3M,2043.432272372686,04,tramo_edad,Y45T54
DES,2015-02-01/P3M,2966.2099764357954,04,tramo_edad,Y45T54
DES,2015-03-01/P3M,4535.123860411081,04,tramo_edad,Y45T54
DES,2015-04-01/P3M,4510.896000699076,04,tramo_edad,Y45T54
DES,2015-05-01/P3M,3497.0034099850773,04,tramo_edad,Y45T54
DES,2015-06-01/P3M,3160.155439167678,04,tramo_edad,Y45T54
DES,2015-07-01/P3M,4033.2059231930393,04,tramo_edad,Y45T54
DES,2015-08-01/P3M,4661.547903303618,04,tramo_edad,Y45T54
DES,2015-09-01/P3M,4333.127159983961,04,tramo_edad,Y45T54
DES,2015-10-01/P3M,3754.413673181878,04,tramo_edad,Y45T54
DES,2015-11-01/P3M,4081.191240998132,04,tramo_edad,Y45T54
DES,2015-12-01/P3M,4338.115407531793,04,tramo_edad,Y45T54
DES,2016-01-01/P3M,3878.683228854534,04,tramo_edad,Y45T54
DES,2016-02-01/P3M,2752.6238588180036,04,tramo_edad,Y45T54
DES,2016-03-01/P3M,2087.9889592454374,04,tramo_edad,Y45T54
DES,2016-04-01/P3M,3714.9882176579304,04,tramo_edad,Y45T54
DES,2016-05-01/P3M,4167.266274931001,04,tramo_edad,Y45T54
DES,2016-06-01/P3M,5042.251424944446,04,tramo_edad,Y45T54
DES,2016-07-01/P3M,5267.114833774866,04,tramo_edad,Y45T54
DES,2016-08-01/P3M,4452.774962964649,04,tramo_edad,Y45T54
DES,2016-09-01/P3M,3155.850298739216,04,tramo_edad,Y45T54
DES,2016-10-01/P3M,2605.4700144417097,04,tramo_edad,Y45T54
DES,2016-11-01/P3M,3170.214888104553,04,tramo_edad,Y45T54
DES,2016-12-01/P3M,3389.688720390011,04,tramo_edad,Y45T54
DES,2017-01-01/P3M,4168.877929261104,04,tramo_edad,Y45T54
DES,2017-02-01/P3M,4096.897433727573,04,tramo_edad,Y45T54
DES,2017-03-01/P3M,4405.896697354742,04,tramo_edad,Y45T54
DES,2017-04-01/P3M,3554.826203114678,04,tramo_edad,Y45T54
DES,2017-05-01/P3M,3632.967481015144,04,tramo_edad,Y45T54
DES,2017-06-01/P3M,3373.6503613587643,04,tramo_edad,Y45T54
DES,2017-07-01/P3M,3220.6058013921615,04,tramo_edad,Y45T54
DES,2017-08-01/P3M,3141.627747902087,04,tramo_edad,Y45T54
DES,2017-09-01/P3M,3298.175317182383,04,tramo_edad,Y45T54
DES,2017-10-01/P3M,2712.8256653263,04,tramo_edad,Y45T54
DES,2017-11-01/P3M,2386.203036861286,04,tramo_edad,Y45T54
DES,2017-12-01/P3M,1628.6983508163307,04,tramo_edad,Y45T54
DES,2018-01-01/P3M,3528.736384819322,04,tramo_edad,Y45T54
DES,2018-02-01/P3M,3599.515684963913,04,tramo_edad,Y45T54
DES,2018-03-01/P3M,3979.944298469393,04,tramo_edad,Y45T54
DES,2018-04-01/P3M,3085.654726214991,04,tramo_edad,Y45T54
DES,2018-05-01/P3M,3214.3700733889473,04,tramo_edad,Y45T54
DES,2018-06-01/P3M,4022.296051015074,04,tramo_edad,Y45T54
DES,2018-07-01/P3M,4157.887763899651,04,tramo_edad,Y45T54
DES,2018-08-01/P3M,4847.497899219614,04,tramo_edad,Y45T54
DES,2018-09-01/P3M,3856.8684999770994,04,tramo_edad,Y45T54
DES,2018-10-01/P3M,3629.857448121997,04,tramo_edad,Y45T54
DES,2018-11-01/P3M,4282.822740008459,04,tramo_edad,Y45T54
DES,2018-12-01/P3M,4707.4562240833475,04,tramo_edad,Y45T54
DES,2019-01-01/P3M,4122.353469427663,04,tramo_edad,Y45T54
DES,2019-02-01/P3M,3562.323999467681,04,tramo_edad,Y45T54
DES,2019-03-01/P3M,4925.1939160762795,04,tramo_edad,Y45T54
DES,2019-04-01/P3M,5645.737199355526,04,tramo_edad,Y45T54
DES,2019-05-01/P3M,4934.278496059077,04,tramo_edad,Y45T54
DES,2019-06-01/P3M,4608.357485625355,04,tramo_edad,Y45T54
DES,2019-07-01/P3M,4883.372950086102,04,tramo_edad,Y45T54
DES,2019-08-01/P3M,4658.988820988043,04,tramo_edad,Y45T54
DES,2019-09-01/P3M,3419.7686137963615,04,tramo_edad,Y45T54
DES,2019-10-01/P3M,2793.0876259853453,04,tramo_edad,Y45T54
